,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price_m2,month,median_price_m2_by_month_zipcode_condition,status,buy_price,sell_price
8259,8259,7955050250,2014-11-25,442500.0,4,2,1840,7575,1,0,4,1390,450,1973,1900,98034,47.7328,-122.198,628.7881188118812,11,610.1453974051171,not buy,0.0,0.0
8260,8260,708000030,2014-09-02,888000.0,3,1,1250,8710,1,0,4,1250,0,1953,1900,98004,47.6245,-122.198,1097.4089552238806,9,858.6455172413794,not buy,0.0,0.0
8261,8261,3395000070,2014-09-27,1544500.0,4,2,4910,15139,1,0,4,2560,2350,1964,1900,98004,47.6444,-122.22,1098.1569456370962,9,858.6455172413794,not buy,0.0,0.0
8262,8262,1651500060,2014-09-29,845000.0,5,2,1720,9972,1,0,4,1720,0,1951,1900,98004,47.6368,-122.218,912.1119133574008,9,858.6455172413794,not buy,0.0,0.0
8263,8263,7000100850,2014-09-26,569000.0,4,1,1230,7890,1,0,4,1090,140,1950,1900,98004,47.5808,-122.189,776.2631178707225,9,858.6455172413794,not buy,0.0,0.0
8264,8264,7963900100,2014-09-12,680000.0,3,2,2620,14248,2,0,4,1830,790,1977,1900,98004,47.6281,-122.194,513.7226277372263,9,858.6455172413794,buy,680000.0,0.0
8265,8265,1056200010,2014-09-02,750000.0,3,1,1590,8285,1,0,4,1590,0,1956,1900,98004,47.5855,-122.194,974.4115872057936,9,858.6455172413794,not buy,0.0,0.0
8266,8266,524059250,2014-09-22,1388000.0,4,2,3450,17400,1,0,4,2180,1270,1964,1900,98004,47.5969,-122.206,858.6455172413794,9,858.6455172413794,not buy,0.0,0.0
8267,8267,250000320,2014-09-29,626000.0,4,1,1350,9293,1,0,4,1350,0,1954,1900,98004,47.6335,-122.196,725.0902830087163,9,858.6455172413794,not buy,0.0,0.0
8268,8268,3210700380,2014-09-16,640000.0,4,2,2100,11894,1,0,4,1720,380,1968,1900,98004,47.6006,-122.194,579.1962333949891,9,858.6455172413794,buy,640000.0,0.0
8269,8269,192460310,2015-03-24,269900.0,3,1,1140,22267,1,0,3,1140,0,1986,1900,98045,47.4761,-121.758,130.47126240625138,3,205.39747203411008,buy,269900.0,0.0
8270,8270,7708300140,2015-03-06,369950.0,3,1,2430,10720,1,0,3,2430,0,1977,1900,98045,47.4895,-121.787,371.46845149253727,3,205.39747203411008,not buy,0.0,0.0
8271,8271,9407102460,2015-03-23,178500.0,3,1,1120,10450,1,0,3,1120,0,1973,1900,98045,47.4418,-121.772,183.86354066985643,3,205.39747203411008,not buy,0.0,0.0
8272,8272,1523089097,2015-03-04,496000.0,3,1,2520,37616,1,0,3,2520,0,1955,1900,98045,47.4777,-121.763,141.93279455550828,3,205.39747203411008,buy,496000.0,0.0
8273,8273,1423089118,2015-03-25,494000.0,4,2,1790,42000,1,0,3,1170,620,1983,1900,98045,47.4819,-121.744,126.60514285714284,3,205.39747203411008,buy,494000.0,0.0
8274,8274,2607760190,2015-03-31,480000.0,4,2,2180,9861,2,0,3,2180,0,1997,1900,98045,47.4817,-121.802,523.9549741405536,3,205.39747203411008,not buy,0.0,0.0
8275,8275,2607720440,2015-03-04,470000.0,3,2,1980,9725,2,0,3,1980,0,1994,1900,98045,47.4856,-121.802,520.213881748072,3,205.39747203411008,not buy,0.0,0.0
8276,8276,192450180,2015-03-10,335000.0,3,1,1140,15890,1,0,3,840,300,1985,1900,98045,47.4752,-121.757,226.93140339836376,3,205.39747203411008,not buy,0.0,0.0
8277,8277,1062100116,2015-01-21,475000.0,3,2,1640,5097,2,0,3,1640,0,1969,1900,98155,47.7522,-122.278,1003.1194820482636,1,441.9611466306974,not buy,0.0,0.0
8278,8278,4024100951,2015-01-05,420000.0,7,3,2940,8624,1,0,3,1690,1250,1977,1900,98155,47.7555,-122.307,524.2207792207793,1,441.9611466306974,not buy,0.0,0.0
8279,8279,2548100140,2015-01-16,330000.0,4,1,1250,8400,1,0,3,960,290,1951,1900,98155,47.7505,-122.315,422.87142857142857,1,441.9611466306974,not buy,0.0,0.0
8280,8280,4017110200,2015-01-27,469000.0,3,2,2070,9957,1,0,3,1440,630,1977,1900,98155,47.7766,-122.277,507.0117505272672,1,441.9611466306974,not buy,0.0,0.0
8281,8281,3971700510,2015-01-29,336800.0,5,1,1830,16650,1,0,3,1610,220,1958,1900,98155,47.7734,-122.315,217.73664864864864,1,441.9611466306974,sell,336800.0,7358653.091401111
8282,8282,4019300195,2015-01-24,900000.0,3,3,2990,30869,2,0,3,2990,0,1951,2003,98155,47.7602,-122.278,313.8294081440928,1,441.9611466306974,not buy,0.0,0.0
8283,8283,8665900328,2015-01-23,459000.0,4,3,1900,9077,2,0,3,1900,0,1954,2015,98155,47.7684,-122.304,544.3071499394073,1,441.9611466306974,not buy,0.0,0.0
8284,8284,3972900215,2015-01-26,315000.0,2,1,1120,7350,1,0,3,1120,0,1942,1900,98155,47.7648,-122.31,461.3142857142857,1,441.9611466306974,not buy,0.0,0.0
8285,8285,4022900571,2015-01-12,385000.0,5,2,2540,11750,1,0,3,1480,1060,1962,1900,98155,47.7754,-122.291,352.6927659574468,1,441.9611466306974,not buy,0.0,0.0
8286,8286,6163900032,2015-01-09,264950.0,2,1,770,7434,1,0,3,770,0,1947,1900,98155,47.7606,-122.32,383.63220338983047,1,441.9611466306974,not buy,0.0,0.0
8287,8287,8665900070,2015-01-23,460000.0,4,2,2860,15054,1,0,3,1460,1400,1957,1900,98155,47.7655,-122.3,328.9119170984456,1,441.9611466306974,not buy,0.0,0.0
8288,8288,7304301085,2015-01-29,322500.0,2,1,1130,8184,1,0,3,1130,0,1947,1900,98155,47.7473,-122.32,424.1678885630498,1,441.9611466306974,not buy,0.0,0.0
8289,8289,7148700050,2015-01-26,340000.0,3,1,2650,7378,1,0,3,1460,1190,1952,1900,98155,47.7525,-122.315,496.036866359447,1,441.9611466306974,not buy,0.0,0.0
8290,8290,928000020,2015-01-28,466000.0,3,2,1880,7279,1,0,3,1280,600,1962,1900,98155,47.7574,-122.322,689.1089435362001,1,441.9611466306974,not buy,0.0,0.0
8291,8291,8665900331,2015-01-30,418000.0,3,1,1670,12075,1,0,3,1370,300,1958,1900,98155,47.7681,-122.307,372.6171428571429,1,441.9611466306974,not buy,0.0,0.0
8292,8292,2556500040,2015-01-06,320000.0,3,1,1230,7492,1,0,3,1230,0,1955,1900,98155,47.7633,-122.315,459.7544046983449,1,441.9611466306974,not buy,0.0,0.0
8293,8293,4036400110,2015-01-29,300000.0,3,2,2340,12282,1,0,3,1470,870,1978,1900,98155,47.7379,-122.289,262.92134831460675,1,441.9611466306974,buy,300000.0,0.0
8294,8294,4024700100,2015-01-21,270000.0,4,1,1430,5909,1,0,3,1070,360,1947,1900,98155,47.7623,-122.313,491.8395667625656,1,441.9611466306974,not buy,0.0,0.0
8295,8295,6798100662,2014-05-27,312000.0,3,1,1255,1374,3,0,3,1255,0,2004,1900,98125,47.7145,-122.311,2444.227074235808,5,662.9308450924,not buy,0.0,0.0
8296,8296,5144000036,2014-05-27,360000.0,3,1,1050,9206,1,0,3,1050,0,1954,1900,98125,47.7071,-122.301,420.9254833804041,5,662.9308450924,buy,360000.0,0.0
8297,8297,1453600202,2014-05-20,520000.0,4,3,2680,10000,2,0,3,2040,640,1942,2014,98125,47.726,-122.296,559.728,5,662.9308450924,not buy,0.0,0.0
8298,8298,6798100070,2015-05-11,467000.0,3,1,1220,8040,1,0,3,1220,0,1965,1900,98125,47.7133,-122.308,625.2223880597015,5,662.9308450924,not buy,0.0,0.0
8299,8299,6161000015,2014-05-15,349950.0,3,1,1400,7066,1,0,3,1400,0,1957,1900,98125,47.7127,-122.325,533.0967732804982,5,662.9308450924,not buy,0.0,0.0
8300,8300,2026049125,2015-05-01,310000.0,2,2,1030,2271,3,0,3,1030,0,1999,1900,98125,47.7263,-122.314,1469.326287978864,5,662.9308450924,not buy,0.0,0.0
8301,8301,1787600252,2015-05-05,282000.0,2,1,1150,6098,1,0,3,950,200,1948,1900,98125,47.7259,-122.328,497.77763201049527,5,662.9308450924,not buy,0.0,0.0
8302,8302,8902000068,2014-05-15,430000.0,3,2,1510,7066,1,0,3,1230,280,1973,1900,98125,47.7053,-122.303,655.0410416076988,5,662.9308450924,not buy,0.0,0.0
8303,8303,6381500635,2014-05-16,342000.0,3,1,1260,6826,1,0,3,720,540,1944,1900,98125,47.731,-122.303,539.3038382654556,5,662.9308450924,not buy,0.0,0.0
8304,8304,8820901415,2014-05-29,400000.0,4,2,1240,3867,1,0,3,800,440,1987,1900,98125,47.7157,-122.284,1113.421256788208,5,662.9308450924,not buy,0.0,0.0
8305,8305,3448000410,2014-05-13,354901.0,3,2,1490,1709,3,0,3,1490,0,2004,1900,98125,47.7173,-122.299,2235.3156021064947,5,662.9308450924,not buy,0.0,0.0
8306,8306,5101405331,2014-05-02,495000.0,4,1,1600,6380,1,0,3,1130,470,1959,1900,98125,47.701,-122.306,835.1379310344828,5,662.9308450924,not buy,0.0,0.0
8307,8307,8820903080,2015-05-08,455000.0,2,1,910,5759,1,0,3,910,0,1951,1900,98125,47.7153,-122.284,850.4288939051919,5,662.9308450924,not buy,0.0,0.0
8308,8308,6381500035,2014-05-08,385000.0,3,1,1890,9920,1,0,3,1230,660,1944,1900,98125,47.7327,-122.306,417.7560483870967,5,662.9308450924,buy,385000.0,0.0
8309,8309,2126049083,2015-05-08,324500.0,2,1,1300,6617,1,0,3,1300,0,1986,1900,98125,47.7238,-122.302,527.8703339882122,5,662.9308450924,not buy,0.0,0.0
8310,8310,6411600370,2014-05-15,475000.0,7,3,2870,29699,1,0,3,1520,1350,1961,1900,98125,47.7153,-122.327,172.15731169399643,5,662.9308450924,sell,475000.0,19688383.16839919
8311,8311,2832100270,2015-05-07,306888.0,4,1,1940,8970,1,0,3,1270,670,1980,1900,98125,47.7297,-122.326,368.2656,5,662.9308450924,buy,306888.0,0.0
8312,8312,7663700968,2014-05-28,565000.0,7,4,4140,9066,1,0,3,2070,2070,1978,1900,98125,47.7302,-122.291,670.8206485771012,5,662.9308450924,not buy,0.0,0.0
8313,8313,4375700065,2014-05-12,315275.0,3,1,1440,8040,1,0,3,960,480,1951,1900,98125,47.7128,-122.306,422.09205223880593,5,662.9308450924,buy,315275.0,0.0
8314,8314,752000035,2014-05-20,699000.0,4,2,2650,7945,2,0,3,2650,0,2006,1900,98125,47.7113,-122.296,947.0152297042164,5,662.9308450924,not buy,0.0,0.0
8315,8315,2026049124,2014-05-09,325000.0,3,2,1352,1694,3,0,3,1352,0,2007,1900,98125,47.7265,-122.315,2065.112160566706,5,662.9308450924,not buy,0.0,0.0
8316,8316,1453602283,2015-05-07,342000.0,2,2,1320,1462,3,0,3,1320,0,1997,1900,98125,47.7223,-122.29,2517.980848153215,5,662.9308450924,not buy,0.0,0.0
8317,8317,1133000385,2014-05-30,740000.0,5,3,3990,18897,2,0,3,3090,900,1937,2010,98125,47.7228,-122.31,421.51452611525633,5,662.9308450924,buy,740000.0,0.0
8318,8318,1453600182,2014-05-28,285000.0,2,1,800,6240,1,0,3,800,0,1954,1900,98125,47.7257,-122.296,491.625,5,662.9308450924,not buy,0.0,0.0
8319,8319,6413600290,2014-05-09,252500.0,3,1,1030,6127,1,0,3,880,150,1947,1900,98125,47.7192,-122.32,443.5955606332626,5,662.9308450924,buy,252500.0,0.0
8320,8320,3448001975,2015-05-04,351000.0,1,0,930,6600,1,0,3,930,0,1924,1900,98125,47.7127,-122.296,572.449090909091,5,662.9308450924,not buy,0.0,0.0
8321,8321,7663700973,2014-05-22,321000.0,3,2,1347,1292,3,0,3,1347,0,2010,1900,98125,47.7306,-122.291,2674.3374613003098,5,662.9308450924,not buy,0.0,0.0
8322,8322,6632300212,2014-05-05,366750.0,3,3,1571,2017,3,0,3,1571,0,2008,1900,98125,47.7338,-122.309,1957.2121963311847,5,662.9308450924,not buy,0.0,0.0
8323,8323,2325300060,2014-05-15,344000.0,3,2,1232,1130,3,0,3,1232,0,2007,1900,98125,47.7185,-122.317,3276.828318584071,5,662.9308450924,not buy,0.0,0.0
8324,8324,3753000030,2014-05-27,399950.0,3,3,1296,1051,3,0,3,1296,0,2009,1900,98125,47.7175,-122.284,4096.157754519505,5,662.9308450924,not buy,0.0,0.0
8325,8325,8822900122,2015-05-12,325000.0,3,2,1330,969,3,0,3,1330,0,2007,1900,98125,47.7177,-122.292,3610.216718266254,5,662.9308450924,not buy,0.0,0.0
8326,8326,3753000010,2014-05-07,417250.0,3,2,1606,1452,3,0,3,1606,0,2009,1900,98125,47.7175,-122.284,3093.1673553719006,5,662.9308450924,not buy,0.0,0.0
8327,8327,1775920350,2014-11-24,323000.0,3,1,1290,12231,1,0,3,1290,0,1976,1900,98072,47.7404,-122.11,284.2590139808683,11,280.01770466496214,not buy,0.0,0.0
8328,8328,1630700135,2014-11-19,659000.0,4,2,1980,23625,2,0,3,1980,0,1938,1984,98072,47.7553,-122.092,300.2529523809524,11,280.01770466496214,not buy,0.0,0.0
8329,8329,1137301780,2014-11-26,580000.0,3,2,2180,40278,2,0,3,2180,0,1985,1900,98072,47.733,-122.09,155.00074482347682,11,280.01770466496214,buy,580000.0,0.0
8330,8330,3876810190,2014-11-13,410000.0,4,1,1140,7208,1,0,3,900,240,1970,1900,98072,47.742,-122.173,612.2697003329633,11,280.01770466496214,not buy,0.0,0.0
8331,8331,1770000130,2014-11-26,435000.0,3,1,1750,16748,1,0,3,1330,420,1978,1900,98072,47.7421,-122.089,279.57606878433245,11,280.01770466496214,not buy,0.0,0.0
8332,8332,9465910150,2014-11-09,607000.0,3,2,2470,9226,2,0,3,2470,0,1991,1900,98072,47.7439,-122.17,708.1885974420117,11,280.01770466496214,not buy,0.0,0.0
8333,8333,3876312290,2014-11-21,405000.0,3,1,1520,7252,1,0,3,1140,380,1975,1900,98072,47.7358,-122.175,601.1334804191947,11,280.01770466496214,not buy,0.0,0.0
8334,8334,226059096,2014-11-18,1565000.0,5,4,5220,67319,2,0,3,5220,0,2001,1900,98072,47.7666,-122.128,250.23633743816757,11,280.01770466496214,not buy,0.0,0.0
8335,8335,3407700012,2014-11-06,1078500.0,4,3,3740,41458,2,0,3,3740,0,2000,1900,98072,47.7375,-122.139,280.01770466496214,11,280.01770466496214,not buy,0.0,0.0
8336,8336,1775801020,2014-11-24,410000.0,3,1,1530,26642,1,0,3,1180,350,1988,1900,98072,47.7422,-122.097,165.6497259965468,11,280.01770466496214,buy,410000.0,0.0
8337,8337,622100074,2014-11-10,720000.0,3,2,2440,76531,1,0,3,1640,800,1980,1900,98072,47.7672,-122.161,101.26719891285885,11,280.01770466496214,sell,720000.0,21430034.95571422
8338,8338,9238450330,2014-11-10,330000.0,3,1,1070,10563,1,0,3,1070,0,1969,1900,98072,47.7687,-122.166,336.2794660607782,11,280.01770466496214,not buy,0.0,0.0
8339,8339,9238430300,2014-11-06,550000.0,4,1,2550,39460,1,0,3,1890,660,1982,1900,98072,47.7707,-122.123,150.0304105423213,11,280.01770466496214,buy,550000.0,0.0
8340,8340,1428900033,2014-11-19,576925.0,4,2,2630,6100,2,0,3,2630,0,2004,1900,98072,47.7735,-122.167,1018.0361803278688,11,280.01770466496214,not buy,0.0,0.0
8341,8341,126059310,2014-11-30,1000000.0,3,2,3040,52302,1,0,3,3040,0,2005,1900,98072,47.7635,-122.112,205.8047493403694,11,280.01770466496214,not buy,0.0,0.0
8342,8342,3300701615,2014-09-30,655000.0,4,2,2630,4000,3,0,3,2630,0,2002,1900,98117,47.6915,-122.381,1762.605,9,1479.91545,not buy,0.0,0.0
8343,8343,1862400132,2014-09-16,379000.0,2,1,930,5400,1,0,3,930,0,1952,1900,98117,47.6971,-122.372,755.4733333333332,9,1479.91545,buy,379000.0,0.0
8344,8344,9232400055,2014-09-17,279200.0,1,1,640,6350,1,0,3,640,0,1939,1900,98117,47.6976,-122.359,473.2769763779528,9,1479.91545,sell,279200.0,9397463.1075
8345,8345,1232000810,2014-09-12,340000.0,3,2,1400,4800,1,0,3,1200,200,1921,1900,98117,47.6865,-122.379,762.45,9,1479.91545,buy,340000.0,0.0
8346,8346,6021503570,2014-09-18,525000.0,2,1,880,4000,1,0,3,880,0,1940,1900,98117,47.6847,-122.387,1412.775,9,1479.91545,not buy,0.0,0.0
8347,8347,6383900090,2014-09-04,838300.0,6,2,3760,12978,1,0,3,2360,1400,1967,1900,98117,47.6976,-122.381,695.289042995839,9,1479.91545,sell,838300.0,19206342.7101
8348,8348,6021500245,2014-09-10,549950.0,2,1,1260,4000,1,0,3,1000,260,1940,1900,98117,47.6898,-122.384,1479.91545,9,1479.91545,not buy,0.0,0.0
8349,8349,4447300008,2014-09-23,530000.0,3,1,1950,1963,3,0,3,1950,0,2002,1900,98117,47.6904,-122.397,2906.225165562914,9,1479.91545,not buy,0.0,0.0
8350,8350,3626039403,2014-09-22,360000.0,3,1,1340,1110,2,0,3,1040,300,1999,1900,98117,47.698,-122.366,3491.027027027026,9,1479.91545,not buy,0.0,0.0
8351,8351,4442800008,2014-09-26,369000.0,3,2,1340,1480,3,0,3,1340,0,1997,1900,98117,47.6904,-122.393,2683.727027027027,9,1479.91545,not buy,0.0,0.0
8352,8352,6184700100,2014-09-26,599000.0,2,1,1550,7713,1,0,3,1550,0,1930,1979,98117,47.7005,-122.358,835.9439906651108,9,1479.91545,buy,599000.0,0.0
8353,8353,3501600185,2014-09-15,335000.0,3,1,1270,4800,1,0,3,1270,0,1953,1900,98117,47.693,-122.361,751.2375,9,1479.91545,buy,335000.0,0.0
8354,8354,464001025,2014-09-18,722500.0,4,3,2600,5100,2,0,3,1820,780,2003,1900,98117,47.6948,-122.395,1524.9,9,1479.91545,not buy,0.0,0.0
8355,8355,2877104175,2014-09-10,1289000.0,5,3,3210,4060,2,0,3,2290,920,1917,2003,98117,47.6801,-122.357,3417.4374384236453,9,1479.91545,not buy,0.0,0.0
8356,8356,6021503656,2014-09-02,375000.0,3,2,1330,1064,3,0,3,1330,0,2004,1900,98117,47.6835,-122.387,3793.7030075187968,9,1479.91545,not buy,0.0,0.0
8357,8357,1862400479,2014-09-23,350000.0,3,3,1600,1298,3,0,3,1600,0,1999,1900,98117,47.6954,-122.375,2902.4653312788905,9,1479.91545,not buy,0.0,0.0
8358,8358,5522600205,2014-09-17,500000.0,3,1,2040,6750,1,0,3,1280,760,1950,1900,98117,47.7013,-122.369,797.3333333333334,9,1479.91545,buy,500000.0,0.0
8359,8359,5309101395,2014-09-11,415000.0,2,1,910,3750,1,0,3,910,0,1904,1900,98117,47.6772,-122.369,1191.216,9,1479.91545,not buy,0.0,0.0
8360,8360,6133100120,2014-09-23,995000.0,3,2,2460,10300,1,0,3,2460,0,1992,1900,98117,47.6999,-122.391,1039.8233009708738,9,1479.91545,not buy,0.0,0.0
8361,8361,4441300075,2014-09-24,900000.0,3,2,2260,9577,2,0,3,1700,560,1925,2004,98117,47.6928,-122.399,1011.5485016184608,9,1479.91545,buy,900000.0,0.0
8362,8362,4172100240,2014-09-02,643002.0,3,2,1770,3744,1,0,3,1270,500,1929,1900,98117,47.6807,-122.364,1848.63075,9,1479.91545,not buy,0.0,0.0
8363,8363,125039021,2014-09-24,575000.0,2,1,1230,2726,1,0,3,880,350,1920,1900,98117,47.6815,-122.359,2270.4695524578137,9,1479.91545,not buy,0.0,0.0
8364,8364,6021501320,2014-09-30,450000.0,2,1,1030,4365,1,0,3,1030,0,1942,1900,98117,47.6875,-122.387,1109.6907216494844,9,1479.91545,not buy,0.0,0.0
8365,8365,2301400276,2014-09-08,865000.0,4,2,2520,4950,2,0,3,2520,0,1906,2002,98117,47.6814,-122.359,1880.9818181818184,9,1479.91545,not buy,0.0,0.0
8366,8366,9268200585,2014-09-03,555950.0,2,1,1220,5040,1,0,3,1220,0,1961,1900,98117,47.6957,-122.364,1187.350357142857,9,1479.91545,not buy,0.0,0.0
8367,8367,472000895,2014-09-22,1057000.0,4,2,4510,5000,2,0,3,3270,1240,1941,2000,98117,47.6852,-122.4,2275.5096,9,1479.91545,not buy,0.0,0.0
8368,8368,2301400470,2014-09-08,635000.0,3,1,1530,5000,1,0,3,1020,510,1948,1900,98117,47.6806,-122.36,1367.028,9,1479.91545,not buy,0.0,0.0
8369,8369,2922701175,2014-09-19,535000.0,2,1,1940,5700,1,0,3,970,970,1937,1900,98117,47.6881,-122.367,1010.3052631578948,9,1479.91545,buy,535000.0,0.0
8370,8370,3300701185,2014-09-25,500000.0,2,1,1510,4000,1,0,3,930,580,1924,1900,98117,47.6917,-122.38,1345.5,9,1479.91545,not buy,0.0,0.0
8371,8371,7518506717,2014-09-17,959000.0,3,2,2830,3750,3,0,3,2830,0,2014,1900,98117,47.6799,-122.385,2752.7136,9,1479.91545,not buy,0.0,0.0
8372,8372,4441300325,2014-09-05,695000.0,3,3,3080,12100,2,0,3,2080,1000,1984,1900,98117,47.695,-122.399,618.2628099173554,9,1479.91545,sell,695000.0,17906976.945
8373,8373,6638900265,2014-09-25,812000.0,4,2,2270,5000,2,0,3,2270,0,2014,1900,98117,47.6916,-122.37,1748.0736,9,1479.91545,not buy,0.0,0.0
8374,8374,2856101290,2014-09-24,425000.0,2,2,1340,1263,3,0,3,1340,0,2008,1900,98117,47.6788,-122.388,3622.09026128266,9,1479.91545,not buy,0.0,0.0
8375,8375,6382500076,2014-09-10,566950.0,3,3,1730,1902,3,0,3,1730,0,2014,1900,98117,47.6944,-122.377,3208.5435331230283,9,1479.91545,not buy,0.0,0.0
8376,8376,2856100935,2014-09-23,1079000.0,5,3,3740,5610,2,0,3,2860,880,2014,1900,98117,47.6764,-122.392,2070.295187165776,9,1479.91545,not buy,0.0,0.0
8377,8377,5151600340,2014-07-09,290000.0,3,1,1950,15954,1,0,4,1950,0,1959,1900,98003,47.336,-122.319,195.66002256487403,7,263.2718446601942,not buy,0.0,0.0
8378,8378,2329500260,2014-07-09,232500.0,3,1,1940,9887,1,0,4,1140,800,1969,1900,98003,47.3289,-122.327,253.1232932133104,7,263.2718446601942,not buy,0.0,0.0
8379,8379,5152920070,2014-07-31,649000.0,3,2,3410,13809,1,0,4,2450,960,1973,1900,98003,47.3424,-122.326,505.8900716923745,7,263.2718446601942,not buy,0.0,0.0
8380,8380,2268000370,2014-07-08,190000.0,3,1,910,10575,1,0,4,910,0,1968,1900,98003,47.2741,-122.301,193.39574468085104,7,263.2718446601942,not buy,0.0,0.0
8381,8381,2268000050,2014-07-21,229900.0,3,1,1010,8848,1,0,4,1010,0,1968,1900,98003,47.2742,-122.299,279.68395117540683,7,263.2718446601942,not buy,0.0,0.0
8382,8382,5205000160,2014-07-11,350000.0,4,2,2650,10459,2,0,4,2650,0,1989,1900,98003,47.2739,-122.293,360.2065206998757,7,263.2718446601942,not buy,0.0,0.0
8383,8383,3275300270,2014-07-08,250000.0,3,1,1140,10400,1,0,4,1140,0,1983,1900,98003,47.2598,-122.311,258.75,7,263.2718446601942,not buy,0.0,0.0
8384,8384,3375300360,2014-07-01,217500.0,3,1,1400,9546,1,0,4,1400,0,1984,1900,98003,47.3179,-122.331,245.25141420490257,7,263.2718446601942,not buy,0.0,0.0
8385,8385,3861440010,2014-07-15,302000.0,4,2,2030,9120,1,0,4,2030,0,1988,1900,98003,47.282,-122.303,356.4394736842105,7,263.2718446601942,not buy,0.0,0.0
8386,8386,5153900150,2014-07-08,205000.0,3,1,1180,8240,1,0,4,1180,0,1967,1900,98003,47.3325,-122.321,267.79368932038835,7,263.2718446601942,not buy,0.0,0.0
8387,8387,2710600045,2014-06-16,460000.0,3,1,1550,4708,1,0,4,860,690,1949,1900,98115,47.6759,-122.286,1051.7077315208155,6,1397.25,not buy,0.0,0.0
8388,8388,3426049031,2014-06-17,870000.0,4,4,3010,4887,2,0,4,1940,1070,1951,1996,98115,47.6933,-122.272,1916.243093922652,6,1397.25,not buy,0.0,0.0
8389,8389,2755200110,2014-06-02,820000.0,3,1,2160,6272,1,0,4,1390,770,1960,1900,98115,47.6777,-122.306,1407.283163265306,6,1397.25,not buy,0.0,0.0
8390,8390,442000015,2014-06-12,445000.0,3,1,1050,5664,1,0,4,910,140,1947,1900,98115,47.6897,-122.285,845.6885593220339,6,1397.25,buy,445000.0,0.0
8391,8391,5101404563,2014-06-27,561500.0,3,1,1960,6380,1,0,4,980,980,1939,1900,98115,47.6975,-122.316,947.3332288401252,6,1397.25,buy,561500.0,0.0
8392,8392,6820100010,2014-06-16,415000.0,4,2,1800,2970,1,0,4,1000,800,1923,1900,98115,47.6833,-122.312,1504.060606060606,6,1397.25,not buy,0.0,0.0
8393,8393,7974700122,2014-06-10,659500.0,3,1,1820,5500,1,0,4,1620,200,1957,1900,98115,47.6737,-122.283,1290.7014545454545,6,1397.25,not buy,0.0,0.0
8394,8394,1868901815,2014-06-17,547000.0,4,1,1720,2800,1,0,4,1200,520,1926,1900,98115,47.6743,-122.299,2102.824285714286,6,1397.25,not buy,0.0,0.0
8395,8395,6914700130,2014-06-15,520500.0,3,2,1900,8100,1,0,4,950,950,1940,1900,98115,47.6997,-122.319,691.6866666666666,6,1397.25,sell,520500.0,11317725.0
8396,8396,3423600065,2014-06-04,540000.0,3,1,1050,4160,1,0,4,1050,0,1925,1900,98115,47.6756,-122.3,1397.25,6,1397.25,not buy,0.0,0.0
8397,8397,8923100125,2014-06-20,1234580.0,5,3,3240,6551,1,0,4,2500,740,1939,1900,98115,47.6792,-122.273,2028.548178903984,6,1397.25,not buy,0.0,0.0
8398,8398,6814600355,2014-06-19,618250.0,4,3,2520,3360,1,0,4,1550,970,1931,1900,98115,47.6801,-122.315,1980.6080357142855,6,1397.25,not buy,0.0,0.0
8399,8399,1868901120,2014-06-06,660000.0,3,1,1980,3300,1,0,4,1140,840,1926,1900,98115,47.6733,-122.298,2152.8,6,1397.25,not buy,0.0,0.0
8400,8400,8824900050,2014-06-12,656500.0,4,2,2710,4750,1,0,4,1460,1250,1919,1900,98115,47.6756,-122.305,1487.698105263158,6,1397.25,not buy,0.0,0.0
8401,8401,6392002635,2014-06-12,594000.0,4,1,1870,5200,2,0,4,1200,670,1937,1900,98115,47.6843,-122.283,1229.58,6,1397.25,not buy,0.0,0.0
8402,8402,5210200184,2014-06-06,452000.0,2,1,1740,5400,1,0,4,990,750,1946,1900,98115,47.6971,-122.282,900.9866666666668,6,1397.25,buy,452000.0,0.0
